Name,Longitude,Latitude,Elevation (ft),Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
Marquette,-89.4091,43.8261,833,2021-01,1.06,13.4,21.1,28.7,17.1,0.21,1.71
Marquette,-89.4091,43.8261,833,2021-02,0.88,-0.3,11.8,23.9,4.7,0.22,2.62
Marquette,-89.4091,43.8261,833,2021-03,1.65,27.6,38.6,49.5,27.0,0.68,7.42
Marquette,-89.4091,43.8261,833,2021-04,2.24,35.9,47.0,58.1,33.5,0.92,10.85
Marquette,-89.4091,43.8261,833,2021-05,4.14,45.3,56.4,67.6,43.6,0.98,13.84
Marquette,-89.4091,43.8261,833,2021-06,5.31,59.1,70.4,81.7,58.1,1.42,21.18
Marquette,-89.4091,43.8261,833,2021-07,4.87,59.6,70.4,81.2,61.8,1.00,17.53
Marquette,-89.4091,43.8261,833,2021-08,7.41,59.5,70.5,81.4,62.9,0.59,15.87
Marquette,-89.4091,43.8261,833,2021-09,1.28,49.0,61.8,74.6,52.9,0.44,15.44
Marquette,-89.4091,43.8261,833,2021-10,1.07,45.2,55.0,64.8,47.2,0.33,9.42
Marquette,-89.4091,43.8261,833,2021-11,0.68,24.3,34.7,45.1,24.4,0.56,5.91
Marquette,-89.4091,43.8261,833,2021-12,1.56,19.4,27.7,36.1,20.8,0.40,3.25
Marquette,-89.4091,43.8261,833,2022-01,0.29,-0.4,10.8,22.1,4.5,0.29,1.87
Marquette,-89.4091,43.8261,833,2022-02,0.36,6.7,18.1,29.5,9.5,0.41,2.85
Marquette,-89.4091,43.8261,833,2022-03,4.60,22.3,32.4,42.4,22.1,0.48,5.47
Marquette,-89.4091,43.8261,833,2022-04,2.71,31.9,41.3,50.7,30.0,0.80,7.74
Marquette,-89.4091,43.8261,833,2022-05,3.79,48.7,59.4,70.2,46.9,1.47,15.73
Marquette,-89.4091,43.8261,833,2022-06,4.03,55.0,66.9,78.7,54.6,1.41,19.96
Marquette,-89.4091,43.8261,833,2022-07,4.13,59.4,70.9,82.4,61.0,0.79,19.87
Marquette,-89.4091,43.8261,833,2022-08,4.34,58.3,69.1,79.9,61.4,0.46,16.67
Marquette,-89.4091,43.8261,833,2022-09,3.70,50.5,61.3,72.0,54.4,0.44,12.48
Marquette,-89.4091,43.8261,833,2022-10,0.95,35.5,48.1,60.8,38.3,0.52,11.10
Marquette,-89.4091,43.8261,833,2022-11,3.60,27.0,37.4,47.9,28.9,0.66,6.48
Marquette,-89.4091,43.8261,833,2022-12,2.10,15.2,21.8,28.4,16.4,0.36,1.76
Marquette,-89.4091,43.8261,833,2023-01,1.68,20.8,26.1,31.4,22.0,0.28,1.57
Marquette,-89.4091,43.8261,833,2023-02,2.78,13.4,23.8,34.2,16.8,0.38,3.49
Marquette,-89.4091,43.8261,833,2023-03,2.95,21.9,31.5,41.2,22.5,0.41,4.78
Marquette,-89.4091,43.8261,833,2023-04,4.03,35.0,46.6,58.1,32.9,1.09,11.68
Marquette,-89.4091,43.8261,833,2023-05,1.65,45.0,57.9,70.7,42.6,1.19,17.88
Marquette,-89.4091,43.8261,833,2023-06,1.64,55.6,68.4,81.3,54.1,1.33,23.83
Marquette,-89.4091,43.8261,833,2023-07,3.49,58.9,71.2,83.4,59.3,0.92,22.90
Marquette,-89.4091,43.8261,833,2023-08,2.52,58.2,69.8,81.4,59.9,0.67,19.65
Marquette,-89.4091,43.8261,833,2023-09,3.33,53.7,64.6,75.6,56.7,0.56,15.27
Marquette,-89.4091,43.8261,833,2023-10,3.34,40.8,51.0,61.3,43.8,0.29,9.12
Marquette,-89.4091,43.8261,833,2023-11,0.45,24.8,35.5,46.2,26.7,0.48,6.28
Marquette,-89.4091,43.8261,833,2023-12,1.53,26.7,33.3,40.0,29.3,0.21,2.63
Marquette,-89.4091,43.8261,833,2024-01,1.96,17.1,22.1,27.2,17.8,0.24,1.32
Marquette,-89.4091,43.8261,833,2024-02,0.50,21.5,33.2,44.9,24.2,0.36,6.12
Marquette,-89.4091,43.8261,833,2024-03,1.66,24.6,37.0,49.4,24.7,0.63,7.98
Marquette,-89.4091,43.8261,833,2024-04,4.77,35.6,46.9,58.3,34.8,0.67,10.84
Marquette,-89.4091,43.8261,833,2024-05,6.07,48.1,59.8,71.5,48.5,0.78,15.11
Marquette,-89.4091,43.8261,833,2024-06,5.38,57.8,68.1,78.4,59.0,1.05,16.09
Marquette,-89.4091,43.8261,833,2024-07,6.15,60.1,70.7,81.2,62.5,0.38,17.27
Marquette,-89.4091,43.8261,833,2024-08,3.65,59.0,70.0,80.9,61.3,0.71,18.05
Marquette,-89.4091,43.8261,833,2024-09,1.00,50.9,65.2,79.6,54.3,0.50,21.05
Marquette,-89.4091,43.8261,833,2024-10,1.51,39.1,53.6,68.0,39.1,1.27,15.90
Marquette,-89.4091,43.8261,833,2024-11,4.49,32.7,41.1,49.5,35.2,0.33,4.72
Marquette,-89.4091,43.8261,833,2024-12,1.60,17.8,25.5,33.2,18.6,0.50,2.63

Menominee,-88.6693,44.9913,1073,2010-01,0.77,7.8,15.9,24.0,11.0,0.17,1.59
Menominee,-88.6693,44.9913,1073,2010-02,0.58,10.6,20.5,30.4,13.3,0.33,2.94
Menominee,-88.6693,44.9913,1073,2010-03,1.14,23.1,35.9,48.7,24.1,0.44,7.76
Menominee,-88.6693,44.9913,1073,2010-04,1.33,34.4,48.0,61.6,32.0,0.93,13.61
Menominee,-88.6693,44.9913,1073,2010-05,3.20,44.3,56.9,69.6,43.3,0.73,17.52
Menominee,-88.6693,44.9913,1073,2010-06,5.93,53.7,63.2,72.7,55.6,0.41,12.94
Menominee,-88.6693,44.9913,1073,2010-07,7.61,59.3,69.5,79.7,61.2,0.51,16.67
Menominee,-88.6693,44.9913,1073,2010-08,2.10,58.4,69.1,79.7,61.7,0.39,16.12
Menominee,-88.6693,44.9913,1073,2010-09,7.83,43.8,54.6,65.4,49.0,0.22,9.18
Menominee,-88.6693,44.9913,1073,2010-10,3.09,34.2,47.1,60.1,37.1,0.25,10.64
Menominee,-88.6693,44.9913,1073,2010-11,2.12,24.3,33.1,42.0,27.0,0.23,4.30
Menominee,-88.6693,44.9913,1073,2010-12,1.77,10.4,17.9,25.4,13.2,0.26,1.51
Menominee,-88.6693,44.9913,1073,2011-01,0.79,3.1,11.6,20.1,6.9,0.23,1.45
Menominee,-88.6693,44.9913,1073,2011-02,0.97,7.3,17.1,26.9,11.3,0.28,2.43
Menominee,-88.6693,44.9913,1073,2011-03,2.45,14.7,25.7,36.6,18.0,0.28,3.87
Menominee,-88.6693,44.9913,1073,2011-04,4.69,29.3,39.0,48.7,29.8,0.31,6.52
Menominee,-88.6693,44.9913,1073,2011-05,2.80,42.4,52.8,63.2,40.9,0.81,11.43
Menominee,-88.6693,44.9913,1073,2011-06,6.53,51.3,62.1,73.0,52.5,0.97,14.84
Menominee,-88.6693,44.9913,1073,2011-07,2.90,59.7,70.8,82.0,62.8,0.70,17.36
Menominee,-88.6693,44.9913,1073,2011-08,2.59,54.7,66.5,78.2,58.2,0.36,16.79
Menominee,-88.6693,44.9913,1073,2011-09,3.93,43.8,55.1,66.5,49.2,0.19,10.62
Menominee,-88.6693,44.9913,1073,2011-10,1.42,35.9,48.0,60.0,38.8,0.39,11.03
Menominee,-88.6693,44.9913,1073,2011-11,1.82,26.3,34.6,43.0,28.8,0.24,4.05
Menominee,-88.6693,44.9913,1073,2011-12,1.24,15.6,23.8,32.1,19.6,0.21,2.27
Menominee,-88.6693,44.9913,1073,2012-01,0.94,9.8,19.2,28.6,14.4,0.23,2.27
Menominee,-88.6693,44.9913,1073,2012-02,1.36,14.8,24.7,34.6,17.5,0.28,3.39
Menominee,-88.6693,44.9913,1073,2012-03,1.88,31.6,42.9,54.2,34.7,0.27,8.81
Menominee,-88.6693,44.9913,1073,2012-04,2.22,30.7,43.2,55.6,29.6,0.39,9.94
Menominee,-88.6693,44.9913,1073,2012-05,4.16,44.2,57.7,71.2,44.6,0.87,16.90
Menominee,-88.6693,44.9913,1073,2012-06,3.51,52.9,65.4,77.9,52.7,0.96,19.95
Menominee,-88.6693,44.9913,1073,2012-07,5.67,59.5,72.1,84.8,61.7,0.69,22.64
Menominee,-88.6693,44.9913,1073,2012-08,2.36,52.7,65.5,78.2,55.3,0.54,19.16
Menominee,-88.6693,44.9913,1073,2012-09,1.24,41.4,55.4,69.5,44.6,0.37,15.74
Menominee,-88.6693,44.9913,1073,2012-10,4.11,32.6,43.6,54.6,35.5,0.21,7.46
Menominee,-88.6693,44.9913,1073,2012-11,1.52,22.9,32.4,41.9,26.3,0.15,4.27
Menominee,-88.6693,44.9913,1073,2012-12,1.85,16.8,24.3,31.7,21.1,0.12,1.86
Menominee,-88.6693,44.9913,1073,2013-01,1.70,5.5,15.6,25.6,10.9,0.18,1.87
Menominee,-88.6693,44.9913,1073,2013-02,2.08,4.2,14.8,25.5,11.4,0.16,1.83
Menominee,-88.6693,44.9913,1073,2013-03,1.94,12.9,23.4,33.9,15.7,0.36,3.53
Menominee,-88.6693,44.9913,1073,2013-04,3.67,26.5,35.7,45.0,27.2,0.24,5.82
Menominee,-88.6693,44.9913,1073,2013-05,3.25,41.5,54.4,67.2,41.7,0.57,15.15
Menominee,-88.6693,44.9913,1073,2013-06,5.01,51.7,62.5,73.4,54.0,0.35,14.20
Menominee,-88.6693,44.9913,1073,2013-07,4.13,56.4,67.3,78.2,57.7,0.67,17.44
Menominee,-88.6693,44.9913,1073,2013-08,3.91,52.9,65.5,78.0,56.7,0.33,17.34
Menominee,-88.6693,44.9913,1073,2013-09,1.97,44.1,57.5,71.0,51.4,0.19,12.44
Menominee,-88.6693,44.9913,1073,2013-10,3.61,34.6,45.2,55.8,38.3,0.27,8.02
Menominee,-88.6693,44.9913,1073,2013-11,3.80,21.2,29.8,38.3,24.2,0.24,3.15
Menominee,-88.6693,44.9913,1073,2013-12,1.47,2.2,10.9,19.6,7.1,0.19,1.25
Menominee,-88.6693,44.9913,1073,2014-01,1.57,-5.7,4.7,15.0,-0.7,0.18,1.17
Menominee,-88.6693,44.9913,1073,2014-02,1.18,-7.3,5.4,18.0,-0.2,0.17,1.68
Menominee,-88.6693,44.9913,1073,2014-03,1.20,6.5,18.5,30.4,11.4,0.35,3.24
Menominee,-88.6693,44.9913,1073,2014-04,4.02,27.1,37.3,47.4,28.5,0.38,6.24
Menominee,-88.6693,44.9913,1073,2014-05,2.98,41.9,53.6,65.2,41.7,0.52,13.19
Menominee,-88.6693,44.9913,1073,2014-06,4.45,54.0,64.8,75.6,55.3,0.47,15.25
Menominee,-88.6693,44.9913,1073,2014-07,1.79,52.4,64.1,75.8,55.3,0.51,15.74
Menominee,-88.6693,44.9913,1073,2014-08,5.34,53.4,64.7,76.1,58.0,0.16,13.99
Menominee,-88.6693,44.9913,1073,2014-09,7.85,44.7,56.4,68.2,49.8,0.16,11.49
Menominee,-88.6693,44.9913,1073,2014-10,3.56,35.9,44.8,53.6,37.6,0.42,6.31
Menominee,-88.6693,44.9913,1073,2014-11,2.35,15.5,23.6,31.7,18.9,0.23,2.34
Menominee,-88.6693,44.9913,1073,2014-12,1.74,13.9,21.6,29.2,18.9,0.16,1.35
Menominee,-88.6693,44.9913,1073,2015-01,0.54,4.7,13.0,21.3,7.5,0.29,1.56
Menominee,-88.6693,44.9913,1073,2015-02,0.27,-6.8,5.1,17.0,-2.0,0.24,1.71
Menominee,-88.6693,44.9913,1073,2015-03,0.67,16.1,28.4,40.7,16.9,0.52,5.91
Menominee,-88.6693,44.9913,1073,2015-04,2.64,30.1,42.6,55.1,27.4,0.59,11.04
Menominee,-88.6693,44.9913,1073,2015-05,4.81,43.1,55.9,68.7,44.1,0.56,14.43
Menominee,-88.6693,44.9913,1073,2015-06,4.14,49.8,61.5,73.2,52.6,0.30,14.46
Menominee,-88.6693,44.9913,1073,2015-07,1.82,54.6,66.9,79.2,57.1,0.56,18.57
Menominee,-88.6693,44.9913,1073,2015-08,4.17,54.5,64.7,74.9,57.2,0.50,14.15
Menominee,-88.6693,44.9913,1073,2015-09,6.35,51.1,62.8,74.5,56.1,0.25,13.33
Menominee,-88.6693,44.9913,1073,2015-10,3.13,36.1,46.9,57.6,38.6,0.44,8.37
Menominee,-88.6693,44.9913,1073,2015-11,3.54,28.2,37.8,47.3,31.6,0.28,5.13
Menominee,-88.6693,44.9913,1073,2015-12,4.96,25.6,31.3,37.0,27.5,0.20,2.10
Menominee,-88.6693,44.9913,1073,2016-01,1.02,6.9,15.7,24.5,11.3,0.20,1.62
Menominee,-88.6693,44.9913,1073,2016-02,0.92,11.6,20.9,30.2,15.7,0.23,2.41
Menominee,-88.6693,44.9913,1073,2016-03,4.37,24.8,34.5,44.1,27.0,0.30,4.91
Menominee,-88.6693,44.9913,1073,2016-04,2.80,29.3,39.8,50.2,28.7,0.54,8.29
Menominee,-88.6693,44.9913,1073,2016-05,2.02,41.4,54.8,68.1,40.6,0.66,16.26
Menominee,-88.6693,44.9913,1073,2016-06,9.08,51.7,63.8,76.0,53.6,0.39,17.05
Menominee,-88.6693,44.9913,1073,2016-07,4.79,56.8,68.4,79.9,60.5,0.32,17.16
Menominee,-88.6693,44.9913,1073,2016-08,2.86,57.3,68.4,79.4,61.7,0.16,15.76
Menominee,-88.6693,44.9913,1073,2016-09,5.03,49.9,60.7,71.6,55.3,0.22,11.42
Menominee,-88.6693,44.9913,1073,2016-10,1.96,37.1,48.0,58.8,42.9,0.16,7.58
Menominee,-88.6693,44.9913,1073,2016-11,2.30,29.1,39.9,50.7,33.8,0.23,6.51
Menominee,-88.6693,44.9913,1073,2016-12,2.45,12.8,19.6,26.5,14.1,0.28,1.81
Menominee,-88.6693,44.9913,1073,2017-01,2.36,10.1,18.1,26.1,13.6,0.20,1.56
Menominee,-88.6693,44.9913,1073,2017-02,1.27,14.6,24.9,35.3,17.4,0.31,4.03
Menominee,-88.6693,44.9913,1073,2017-03,2.42,18.4,27.6,36.8,18.7,0.35,3.69
Menominee,-88.6693,44.9913,1073,2017-04,4.83,32.5,44.7,56.9,34.0,0.44,9.39
Menominee,-88.6693,44.9913,1073,2017-05,4.70,40.9,52.1,63.2,40.6,0.49,11.72
Menominee,-88.6693,44.9913,1073,2017-06,6.87,52.3,64.0,75.6,53.6,0.42,17.14
Menominee,-88.6693,44.9913,1073,2017-07,2.72,54.7,67.1,79.5,59.2,0.14,17.20
Menominee,-88.6693,44.9913,1073,2017-08,4.89,51.3,62.7,74.0,55.9,0.16,13.55
Menominee,-88.6693,44.9913,1073,2017-09,2.15,47.6,60.1,72.6,53.6,0.22,13.68
Menominee,-88.6693,44.9913,1073,2017-10,2.86,37.9,48.7,59.5,41.7,0.44,8.90
Menominee,-88.6693,44.9913,1073,2017-11,1.38,22.6,30.4,38.2,23.3,0.46,3.44
Menominee,-88.6693,44.9913,1073,2017-12,1.77,6.9,15.5,24.0,9.9,0.27,2.14
Menominee,-88.6693,44.9913,1073,2018-01,1.16,4.1,14.4,24.6,9.1,0.22,1.95
Menominee,-88.6693,44.9913,1073,2018-02,1.27,3.9,15.2,26.5,7.6,0.26,2.75
Menominee,-88.6693,44.9913,1073,2018-03,1.35,16.0,27.6,39.2,16.2,0.47,5.31
Menominee,-88.6693,44.9913,1073,2018-04,3.70,20.2,32.0,43.8,18.8,0.51,7.36
Menominee,-88.6693,44.9913,1073,2018-05,3.04,46.5,60.6,74.8,46.0,0.83,20.27
Menominee,-88.6693,44.9913,1073,2018-06,4.08,52.8,64.4,76.0,55.4,0.51,15.75
Menominee,-88.6693,44.9913,1073,2018-07,3.65,56.2,68.6,81.1,59.1,0.61,19.47
Menominee,-88.6693,44.9913,1073,2018-08,4.86,56.0,67.4,78.8,60.7,0.24,16.23
Menominee,-88.6693,44.9913,1073,2018-09,3.34,47.6,59.2,70.8,53.6,0.18,11.67
Menominee,-88.6693,44.9913,1073,2018-10,5.93,33.1,41.8,50.4,36.0,0.30,4.84
Menominee,-88.6693,44.9913,1073,2018-11,2.45,19.4,26.4,33.4,20.1,0.36,2.75
Menominee,-88.6693,44.9913,1073,2018-12,1.24,17.2,24.3,31.5,19.9,0.25,2.01
Menominee,-88.6693,44.9913,1073,2019-01,1.85,3.8,12.5,21.3,6.7,0.25,1.66
Menominee,-88.6693,44.9913,1073,2019-02,3.71,0.5,11.5,22.6,8.1,0.19,1.52
Menominee,-88.6693,44.9913,1073,2019-03,1.79,9.7,23.0,36.3,14.4,0.34,4.46
Menominee,-88.6693,44.9913,1073,2019-04,4.83,29.7,40.2,50.7,29.0,0.54,7.98
Menominee,-88.6693,44.9913,1073,2019-05,5.93,39.3,50.1,61.0,39.3,0.42,11.67
Menominee,-88.6693,44.9913,1073,2019-06,3.88,50.0,61.9,73.7,51.5,0.56,16.01
Menominee,-88.6693,44.9913,1073,2019-07,5.63,58.0,69.4,80.9,60.9,0.35,17.65
Menominee,-88.6693,44.9913,1073,2019-08,2.95,51.9,63.4,74.9,55.9,0.22,14.14
Menominee,-88.6693,44.9913,1073,2019-09,8.23,50.2,59.6,69.0,55.0,0.20,9.19
Menominee,-88.6693,44.9913,1073,2019-10,5.09,35.1,44.3,53.5,37.4,0.28,6.40
Menominee,-88.6693,44.9913,1073,2019-11,1.80,21.8,28.2,34.5,20.6,0.44,2.95
Menominee,-88.6693,44.9913,1073,2019-12,3.91,14.3,21.6,28.8,18.4,0.18,1.50
Menominee,-88.6693,44.9913,1073,2020-01,1.92,14.0,21.5,28.9,17.1,0.30,1.73
Menominee,-88.6693,44.9913,1073,2020-02,1.03,4.5,17.1,29.7,9.4,0.29,3.17
Menominee,-88.6693,44.9913,1073,2020-03,3.99,23.4,32.1,40.8,24.8,0.43,3.98
Menominee,-88.6693,44.9913,1073,2020-04,2.49,29.3,39.2,49.1,26.6,0.66,7.33
Menominee,-88.6693,44.9913,1073,2020-05,4.67,41.7,53.0,64.2,39.3,0.76,12.80
Menominee,-88.6693,44.9913,1073,2020-06,7.04,52.4,64.5,76.6,53.4,0.64,17.67
Menominee,-88.6693,44.9913,1073,2020-07,7.93,59.8,70.7,81.6,62.5,0.44,18.02
Menominee,-88.6693,44.9913,1073,2020-08,2.43,55.5,67.2,78.9,58.5,0.43,16.99
Menominee,-88.6693,44.9913,1073,2020-09,3.19,45.1,55.8,66.5,48.9,0.40,10.69
Menominee,-88.6693,44.9913,1073,2020-10,2.23,31.0,40.3,49.6,31.4,0.49,7.00
Menominee,-88.6693,44.9913,1073,2020-11,2.63,27.0,37.5,48.0,29.2,0.40,6.86
Menominee,-88.6693,44.9913,1073,2020-12,0.49,17.1,24.4,31.7,18.4,0.43,2.56
Menominee,-88.6693,44.9913,1073,2021-01,0.75,10.6,19.3,28.0,15.2,0.23,1.75
Menominee,-88.6693,44.9913,1073,2021-02,1.14,-1.9,10.3,22.4,3.3,0.20,2.49
Menominee,-88.6693,44.9913,1073,2021-03,2.09,23.4,34.8,46.3,23.9,0.63,6.57
Menominee,-88.6693,44.9913,1073,2021-04,3.68,32.5,43.7,54.9,31.8,0.66,9.25
Menominee,-88.6693,44.9913,1073,2021-05,2.83,41.9,53.4,64.9,40.4,0.70,12.72
Menominee,-88.6693,44.9913,1073,2021-06,4.83,55.2,67.4,79.6,56.4,0.91,19.64
Menominee,-88.6693,44.9913,1073,2021-07,4.32,56.2,67.8,79.4,58.8,0.97,17.59
Menominee,-88.6693,44.9913,1073,2021-08,4.67,56.7,67.9,79.2,60.7,0.69,15.37
Menominee,-88.6693,44.9913,1073,2021-09,1.68,45.6,58.6,71.5,50.6,0.58,13.61
Menominee,-88.6693,44.9913,1073,2021-10,2.99,42.9,52.5,62.1,45.4,0.27,8.33
Menominee,-88.6693,44.9913,1073,2021-11,1.39,22.9,32.6,42.2,23.9,0.42,4.91
Menominee,-88.6693,44.9913,1073,2021-12,2.74,13.9,22.7,31.4,18.2,0.19,2.31
Menominee,-88.6693,44.9913,1073,2022-01,0.48,-3.5,8.1,19.8,2.4,0.24,1.60
Menominee,-88.6693,44.9913,1073,2022-02,0.65,1.4,13.4,25.5,5.5,0.32,2.33
Menominee,-88.6693,44.9913,1073,2022-03,3.99,17.6,27.3,37.0,18.8,0.35,3.90
Menominee,-88.6693,44.9913,1073,2022-04,3.46,29.4,38.1,46.7,28.4,0.61,6.09
Menominee,-88.6693,44.9913,1073,2022-05,6.82,45.1,56.1,67.2,44.3,0.92,13.84
Menominee,-88.6693,44.9913,1073,2022-06,1.96,51.6,64.0,76.3,52.2,1.21,18.24
Menominee,-88.6693,44.9913,1073,2022-07,3.48,56.1,67.8,79.5,58.0,0.63,18.43
Menominee,-88.6693,44.9913,1073,2022-08,4.35,55.0,66.2,77.3,59.1,0.28,15.48
Menominee,-88.6693,44.9913,1073,2022-09,2.14,47.3,58.7,70.0,52.0,0.36,12.00
Menominee,-88.6693,44.9913,1073,2022-10,1.00,33.3,45.5,57.7,37.8,0.35,9.19
Menominee,-88.6693,44.9913,1073,2022-11,3.05,25.3,35.1,44.9,27.9,0.49,5.52
Menominee,-88.6693,44.9913,1073,2022-12,2.05,12.4,19.2,26.0,14.7,0.28,1.51
Menominee,-88.6693,44.9913,1073,2023-01,1.67,18.3,23.4,28.6,19.6,0.26,1.38
Menominee,-88.6693,44.9913,1073,2023-02,2.43,10.3,20.7,31.0,13.7,0.35,3.05
Menominee,-88.6693,44.9913,1073,2023-03,2.29,17.3,27.4,37.5,18.7,0.39,4.18
Menominee,-88.6693,44.9913,1073,2023-04,5.04,31.3,41.8,52.3,30.8,0.79,9.27
Menominee,-88.6693,44.9913,1073,2023-05,2.12,41.6,55.0,68.3,40.0,1.05,16.98
Menominee,-88.6693,44.9913,1073,2023-06,3.41,52.1,64.9,77.8,52.2,1.04,20.16
Menominee,-88.6693,44.9913,1073,2023-07,3.98,54.8,67.2,79.6,57.5,0.59,18.82
Menominee,-88.6693,44.9913,1073,2023-08,1.79,54.1,65.7,77.3,57.2,0.52,16.10
Menominee,-88.6693,44.9913,1073,2023-09,2.44,50.7,60.9,71.1,54.4,0.51,12.25
Menominee,-88.6693,44.9913,1073,2023-10,5.52,38.0,47.3,56.6,40.9,0.32,7.26
Menominee,-88.6693,44.9913,1073,2023-11,0.58,24.2,33.7,43.2,24.1,0.57,5.60
Menominee,-88.6693,44.9913,1073,2023-12,1.33,24.3,31.1,37.8,26.9,0.26,2.46
Menominee,-88.6693,44.9913,1073,2024-01,1.35,16.0,21.0,26.0,16.2,0.25,1.35
Menominee,-88.6693,44.9913,1073,2024-02,0.32,18.5,29.4,40.3,20.8,0.35,4.90
Menominee,-88.6693,44.9913,1073,2024-03,2.92,22.4,33.5,44.6,21.4,0.63,6.49
Menominee,-88.6693,44.9913,1073,2024-04,4.13,33.7,44.2,54.8,31.8,0.69,9.46
Menominee,-88.6693,44.9913,1073,2024-05,5.47,45.3,56.8,68.2,45.3,0.66,14.08
Menominee,-88.6693,44.9913,1073,2024-06,5.35,54.6,64.5,74.4,55.7,0.75,14.01
Menominee,-88.6693,44.9913,1073,2024-07,3.21,56.8,67.6,78.4,59.3,0.35,16.13
Menominee,-88.6693,44.9913,1073,2024-08,3.18,56.3,66.7,77.1,59.1,0.52,14.84
Menominee,-88.6693,44.9913,1073,2024-09,1.12,49.2,62.5,75.8,52.9,0.44,17.09
Menominee,-88.6693,44.9913,1073,2024-10,2.03,35.8,49.8,63.9,37.6,0.73,13.07
Menominee,-88.6693,44.9913,1073,2024-11,4.56,30.3,37.4,44.6,33.1,0.25,3.53
Menominee,-88.6693,44.9913,1073,2024-12,1.37,15.7,22.6,29.5,17.6,0.32,1.83

Milwaukee,-87.8623,42.9126,673,2010-01,0.97,15.8,21.7,27.6,14.9,0.51,1.72
Milwaukee,-87.8623,42.9126,673,2010-02,1.05,20.9,26.2,31.6,18.2,0.70,2.51
Milwaukee,-87.8623,42.9126,673,2010-03,0.88,30.3,37.9,45.6,28.2,0.89,5.32
Milwaukee,-87.8623,42.9126,673,2010-04,3.56,41.4,49.9,58.4,36.9,1.71,10.40
Milwaukee,-87.8623,42.9126,673,2010-05,3.87,50.3,58.6,66.9,46.3,1.94,12.28
Milwaukee,-87.8623,42.9126,673,2010-06,7.51,60.6,68.4,76.2,58.8,1.64,14.17
Milwaukee,-87.8623,42.9126,673,2010-07,11.50,66.9,74.9,83.0,63.8,2.86,18.87
Milwaukee,-87.8623,42.9126,673,2010-08,1.73,66.1,74.3,82.4,63.8,2.42,17.68
Milwaukee,-87.8623,42.9126,673,2010-09,3.45,54.5,62.9,71.3,52.9,1.68,13.09
Milwaukee,-87.8623,42.9126,673,2010-10,1.69,44.5,54.7,65.0,40.9,1.57,12.75
Milwaukee,-87.8623,42.9126,673,2010-11,1.71,32.7,41.2,49.7,31.4,0.98,5.89
Milwaukee,-87.8623,42.9126,673,2010-12,1.50,17.3,23.6,29.9,16.9,0.50,1.99
Milwaukee,-87.8623,42.9126,673,2011-01,0.84,14.0,20.1,26.1,12.9,0.52,1.92
Milwaukee,-87.8623,42.9126,673,2011-02,2.90,17.1,23.9,30.8,16.8,0.55,2.51
Milwaukee,-87.8623,42.9126,673,2011-03,3.43,27.0,33.4,39.7,24.6,0.81,3.86
Milwaukee,-87.8623,42.9126,673,2011-04,5.73,37.0,43.8,50.6,34.3,0.72,6.19
Milwaukee,-87.8623,42.9126,673,2011-05,3.15,45.7,52.8,59.9,43.8,1.07,7.70
Milwaukee,-87.8623,42.9126,673,2011-06,3.84,56.1,64.4,72.7,54.6,1.85,12.98
Milwaukee,-87.8623,42.9126,673,2011-07,3.07,67.5,75.4,83.3,64.0,3.04,19.37
Milwaukee,-87.8623,42.9126,673,2011-08,0.69,64.3,72.6,80.8,61.1,2.39,17.99
Milwaukee,-87.8623,42.9126,673,2011-09,3.50,54.9,62.3,69.7,52.3,1.91,12.23
Milwaukee,-87.8623,42.9126,673,2011-10,2.22,43.6,52.8,62.0,42.0,1.20,10.46
Milwaukee,-87.8623,42.9126,673,2011-11,3.05,35.4,42.6,49.8,33.2,1.20,5.75
Milwaukee,-87.8623,42.9126,673,2011-12,2.18,26.7,33.4,40.1,24.9,0.68,3.53
Milwaukee,-87.8623,42.9126,673,2012-01,1.07,20.2,27.8,35.5,19.8,0.65,3.11
Milwaukee,-87.8623,42.9126,673,2012-02,1.57,24.6,31.4,38.2,22.4,0.70,3.56
Milwaukee,-87.8623,42.9126,673,2012-03,3.08,38.7,47.7,56.6,37.4,1.30,8.53
Milwaukee,-87.8623,42.9126,673,2012-04,2.78,39.2,46.1,53.0,33.7,1.59,7.21
Milwaukee,-87.8623,42.9126,673,2012-05,2.98,51.3,60.2,69.1,46.5,2.51,14.17
Milwaukee,-87.8623,42.9126,673,2012-06,1.20,61.0,70.2,79.4,53.0,4.87,22.00
Milwaukee,-87.8623,42.9126,673,2012-07,4.85,69.8,78.5,87.1,64.4,3.96,25.15
Milwaukee,-87.8623,42.9126,673,2012-08,2.94,63.3,71.8,80.3,58.9,3.09,19.56
Milwaukee,-87.8623,42.9126,673,2012-09,2.62,52.9,62.9,72.9,50.1,2.00,16.36
Milwaukee,-87.8623,42.9126,673,2012-10,3.66,40.9,49.7,58.6,39.8,1.27,7.85
Milwaukee,-87.8623,42.9126,673,2012-11,0.47,30.9,39.0,47.1,29.7,0.91,5.45
Milwaukee,-87.8623,42.9126,673,2012-12,3.93,28.4,34.4,40.5,28.4,0.53,3.06
Milwaukee,-87.8623,42.9126,673,2013-01,3.51,15.9,24.3,32.6,17.0,0.47,2.53
Milwaukee,-87.8623,42.9126,673,2013-02,2.95,15.8,23.0,30.1,16.7,0.38,2.19
Milwaukee,-87.8623,42.9126,673,2013-03,1.52,23.8,29.9,36.0,20.8,0.79,3.24
