County,Year,Month,solar_radiation,humidity,wind_speed,wind_speed_max,precip,temp_min,temp_mean,temp_max,dewpoint_mean,vpd_min,vpd_max
lincoln,1992,4,13.61,82.79,3.47,7.7,2.94,28.7,37.6,46.4,28.8,0.34,5.34
lincoln,1992,5,21.88,73.41,2.98,8.39,2.21,41.1,54.4,67.7,39.2,1.09,15.24
lincoln,1992,6,19.79,76.19,2.44,7.96,2.22,47.3,59.2,71.2,47.4,0.84,15.21
lincoln,1992,7,18.37,78.98,2.49,7.06,2.55,49.7,60.5,71.4,51.5,0.61,13.03
lincoln,1992,8,18.41,75.81,2.45,7.86,3.11,48.8,60.8,72.9,50.8,0.55,14.96
lincoln,1992,9,11.93,76.32,3.23,7.31,6.11,43.4,53.8,64.1,45.5,0.82,9.36
lincoln,1993,4,14.65,76.43,3.58,9.64,3.39,26.7,36.9,47.1,24.7,0.57,6.71
lincoln,1993,5,16.94,78.75,3.07,7.46,4.77,41.8,52.4,63.0,40.3,0.95,11.44
lincoln,1993,6,19.4,81.66,3.06,8.13,7.2,49.5,59.4,69.3,49.6,0.92,12.22
lincoln,1993,7,18.83,83.32,2.83,7.55,2.83,55.6,65.7,75.7,57.6,0.35,13.8
lincoln,1993,8,16.61,83.25,2.35,6.22,3.27,54.9,65.7,76.5,56.8,0.89,15.32
lincoln,1993,9,11.98,80.49,2.94,7.77,4.11,39.0,50.0,61.0,41.5,0.58,9.46
lincoln,1994,4,16.69,73.45,3.85,9.87,3.4,27.4,39.8,52.1,23.7,0.97,9.61
lincoln,1994,5,21.51,73.47,2.91,7.81,1.85,39.6,53.5,67.4,37.6,1.12,15.97
lincoln,1994,6,22.07,78.47,2.56,7.58,3.1,52.1,64.3,76.5,51.5,1.46,17.98
lincoln,1994,7,19.19,80.92,2.56,6.51,4.17,54.2,64.6,75.0,55.0,1.12,14.24
lincoln,1994,8,17.59,78.66,2.5,7.51,3.31,51.2,62.1,73.1,52.9,0.95,13.76
lincoln,1994,9,13.1,80.85,2.66,6.44,8.39,48.4,59.0,69.6,50.1,0.63,12.51
lincoln,1995,4,14.89,74.37,3.49,8.67,1.89,24.1,34.7,45.3,22.1,0.57,6.52
lincoln,1995,5,18.19,74.13,3.2,7.59,3.61,39.8,51.6,63.5,37.0,1.22,13.11
lincoln,1995,6,22.52,77.86,2.09,5.83,1.6,54.6,67.2,79.9,54.4,1.48,21.32
lincoln,1995,7,19.68,78.79,2.84,6.81,3.52,55.6,66.9,78.2,56.8,0.89,17.49
lincoln,1995,8,15.5,83.34,2.61,7.33,10.05,59.5,69.0,78.6,59.7,1.58,14.74
lincoln,1995,9,14.6,76.88,2.69,7.57,2.61,41.3,53.8,66.3,44.8,0.24,12.33
lincoln,1996,4,17.72,80.5,3.61,7.84,2.52,24.1,35.2,46.3,22.0,0.66,7.18
lincoln,1996,5,19.9,75.72,2.75,6.78,1.31,38.6,49.9,61.2,34.5,1.33,12.33
lincoln,1996,6,17.8,82.8,2.65,6.59,5.65,52.1,62.5,72.9,53.0,0.75,14.29
lincoln,1996,7,19.37,81.67,2.74,6.24,5.37,52.6,63.1,73.6,54.9,0.42,13.35
lincoln,1996,8,19.51,79.58,2.52,6.94,3.11,53.2,64.9,76.7,56.7,0.54,15.01
lincoln,1996,9,12.93,79.7,2.7,6.96,2.7,46.6,56.6,66.5,49.3,0.42,10.75
lincoln,1997,4,18.24,76.87,3.28,9.58,0.63,26.1,38.4,50.8,24.0,0.55,8.85
lincoln,1997,5,19.19,76.93,3.22,8.15,2.7,35.7,46.8,58.0,34.1,0.7,10.2
lincoln,1997,6,22.27,78.93,2.31,7.32,3.72,52.3,64.5,76.7,53.0,0.85,18.24
lincoln,1997,7,20.72,82.51,2.48,5.9,5.2,55.5,65.7,75.8,57.5,0.72,13.93
lincoln,1997,8,17.12,81.81,2.37,5.28,4.25,50.6,61.2,71.9,53.9,0.52,12.77
lincoln,1997,9,14.09,82.16,3.06,8.0,3.6,46.3,57.3,68.3,50.2,0.42,10.85
lincoln,1998,4,19.96,70.58,3.22,9.14,1.43,32.1,45.6,59.1,27.2,1.08,12.88
lincoln,1998,5,22.67,73.01,3.09,8.92,3.0,46.2,60.2,74.2,45.2,1.23,19.89
lincoln,1998,6,20.48,78.51,2.96,7.76,5.78,51.2,61.5,71.9,52.8,0.44,13.37
lincoln,1998,7,23.3,72.15,2.47,7.26,0.67,54.3,66.9,79.4,56.6,0.44,19.23
lincoln,1998,8,18.59,73.55,2.61,5.31,2.45,55.6,67.5,79.3,57.7,0.75,18.36
lincoln,1998,9,15.26,68.02,2.82,6.5,2.5,46.9,61.2,75.5,50.5,0.46,18.06
lincoln,1999,4,16.74,70.9,3.16,9.19,1.91,33.6,45.1,56.6,30.2,1.03,10.39
lincoln,1999,5,19.21,74.26,3.62,7.68,6.04,45.6,56.9,68.1,44.2,1.31,13.92
lincoln,1999,6,20.55,78.67,2.81,6.72,2.73,52.8,63.7,74.7,54.2,0.83,14.65
lincoln,1999,7,21.85,80.64,2.86,6.24,8.08,59.3,70.1,80.9,62.1,0.45,16.92
lincoln,1999,8,18.12,78.64,2.55,7.46,3.24,52.8,63.5,74.3,56.3,0.44,13.05
lincoln,1999,9,14.78,72.74,3.0,7.57,1.7,43.4,55.2,67.1,48.0,0.33,11.54
lincoln,2000,4,15.94,69.33,3.44,8.64,2.13,28.6,40.2,51.9,28.2,0.3,8.97
lincoln,2000,5,19.07,70.78,3.2,8.14,3.06,43.7,55.5,67.2,44.8,0.53,13.24
lincoln,2000,6,18.99,77.68,3.22,8.6,6.75,49.5,60.2,70.9,52.1,0.37,12.76
lincoln,2000,7,19.85,77.68,2.56,6.63,3.93,55.6,65.7,75.8,57.0,0.82,14.45
lincoln,2000,8,18.98,74.33,2.62,5.97,3.72,54.0,65.1,76.1,57.2,0.48,15.08
lincoln,2000,9,14.06,69.91,3.2,7.43,4.68,44.2,55.6,67.1,46.0,0.96,12.03
lincoln,2001,4,15.78,76.82,4.06,12.12,4.95,32.6,43.8,55.0,31.6,0.86,8.96
lincoln,2001,5,18.1,76.04,3.01,7.73,4.27,44.2,55.7,67.1,44.3,0.6,13.56
lincoln,2001,6,20.11,80.06,2.92,6.78,3.92,52.9,63.1,73.3,53.9,0.76,14.79
lincoln,2001,7,21.59,74.12,2.49,5.9,2.5,54.9,67.1,79.2,56.0,0.69,19.08
lincoln,2001,8,19.0,74.75,2.53,6.4,4.13,55.0,67.4,79.7,58.5,0.37,18.39
lincoln,2001,9,14.25,76.38,2.63,7.21,3.99,44.3,55.0,65.7,47.3,0.5,10.72
lincoln,2002,4,15.44,79.33,3.6,7.94,5.73,27.5,38.1,48.8,30.3,0.21,6.91
lincoln,2002,5,19.94,75.45,3.29,9.76,3.58,36.7,47.7,58.8,36.0,0.55,10.33
lincoln,2002,6,19.66,82.34,2.95,6.98,6.29,53.9,64.0,74.1,55.1,0.78,14.12
lincoln,2002,7,23.09,80.56,2.47,5.29,4.73,59.8,70.8,81.7,61.6,0.91,17.97
lincoln,2002,8,19.48,78.79,2.54,8.86,5.42,54.3,65.1,76.0,57.8,0.46,13.93
lincoln,2002,9,13.07,82.12,2.71,6.35,5.71,48.7,58.8,68.8,52.4,0.49,10.88
lincoln,2003,4,17.14,78.08,3.76,8.84,4.3,27.3,39.4,51.4,24.0,1.1,9.72
lincoln,2003,5,19.67,74.57,3.09,9.56,5.27,39.0,51.6,64.2,35.2,0.94,14.22
lincoln,2003,6,21.89,78.82,2.35,6.4,3.17,49.7,61.0,72.4,49.3,0.89,15.81
lincoln,2003,7,21.47,78.71,2.54,6.13,2.16,54.8,66.3,77.8,56.4,0.66,17.46
lincoln,2003,8,19.53,76.23,2.26,6.58,4.14,55.9,67.9,79.8,58.9,0.55,17.63
lincoln,2003,9,14.15,72.68,3.21,7.11,3.41,46.4,57.6,68.7,48.4,0.65,14.21
lincoln,2004,4,16.66,74.0,3.43,9.6,2.0,28.8,40.7,52.6,28.0,0.61,9.1
lincoln,2004,5,17.1,77.41,3.44,8.27,5.95,38.9,49.9,60.9,39.2,0.6,10.01
lincoln,2004,6,21.94,79.19,3.1,7.31,3.36,48.5,59.4,70.4,48.8,0.75,13.81
lincoln,2004,7,20.54,78.92,2.42,5.75,1.72,53.5,64.6,75.6,54.6,0.65,16.02
lincoln,2004,8,17.64,76.86,2.67,7.64,3.02,48.0,59.3,70.6,50.3,0.5,12.72
lincoln,2004,9,15.87,75.0,3.08,8.41,3.01,48.4,61.3,74.1,51.0,0.89,16.39
lincoln,2005,4,18.13,68.66,3.51,8.77,1.72,33.8,46.2,58.6,29.2,1.24,12.4
lincoln,2005,5,17.63,74.63,3.33,6.48,2.08,40.9,51.1,61.3,38.8,0.87,11.75
lincoln,2005,6,23.17,75.9,3.21,8.86,4.08,56.8,68.3,79.8,56.8,1.38,19.16
lincoln,2005,7,23.17,64.37,2.66,6.71,2.32,56.8,69.5,82.1,57.8,0.98,22.84
lincoln,2005,8,19.44,64.87,2.69,6.79,2.29,54.9,66.8,78.7,56.1,0.99,19.22
lincoln,2005,9,15.27,67.82,3.01,8.63,3.41,47.9,61.1,74.4,51.0,0.84,17.57
lincoln,2006,4,18.01,68.04,3.74,9.01,0.93,33.2,46.1,59.0,29.6,1.05,12.29
lincoln,2006,5,18.03,75.85,3.48,10.37,5.96,43.6,53.8,64.0,44.0,0.67,11.43
lincoln,2006,6,23.61,67.11,2.55,6.71,0.9,49.8,62.4,75.0,49.8,1.02,18.12
lincoln,2006,7,22.64,59.98,2.76,6.53,4.84,56.5,70.0,83.4,57.5,0.85,23.93
lincoln,2006,8,18.38,69.46,2.37,5.8,3.96,52.9,64.5,76.2,55.5,0.71,16.07
lincoln,2006,9,14.07,71.76,2.86,7.51,2.39,41.3,52.8,64.3,45.2,0.38,11.14
lincoln,2007,4,17.46,68.06,3.7,9.36,1.76,28.6,40.0,51.5,26.7,0.57,10.04
lincoln,2007,5,19.91,70.65,3.78,8.94,3.4,44.3,56.9,69.5,42.3,1.33,15.83
lincoln,2007,6,24.24,68.1,3.02,8.51,2.99,52.1,64.6,77.2,53.8,0.85,18.54
lincoln,2007,7,22.69,65.58,2.52,8.22,4.31,54.7,66.7,78.7,56.5,0.52,18.89
lincoln,2007,8,17.88,65.64,2.81,6.64,3.23,54.1,65.7,77.3,55.9,0.67,18.14
lincoln,2007,9,14.39,73.08,3.5,8.03,2.88,47.0,58.5,70.0,49.8,0.86,13.51
lincoln,2008,4,15.77,78.09,3.96,11.51,4.47,29.0,39.5,49.9,29.8,0.42,7.61
lincoln,2008,5,21.28,72.22,3.24,7.16,3.15,36.4,49.2,62.0,35.6,0.47,12.58
lincoln,2008,6,20.42,79.33,3.17,9.27,3.33,51.1,61.6,72.1,51.2,0.75,14.61
lincoln,2008,7,22.47,77.81,2.79,7.22,2.09,54.4,66.4,78.5,56.0,0.71,18.12
lincoln,2008,8,21.14,70.83,2.42,6.6,1.86,50.2,64.2,78.1,54.5,0.35,18.77
lincoln,2008,9,13.54,76.15,2.98,6.68,1.88,47.2,58.6,69.9,50.8,0.4,12.83
lincoln,2009,4,17.35,71.88,3.62,8.63,3.59,29.0,40.0,51.0,24.1,0.85,8.97
lincoln,2009,5,20.85,69.77,3.5,8.22,3.37,40.3,52.2,64.2,37.1,1.13,13.92
lincoln,2009,6,20.6,76.61,2.73,7.67,2.11,49.8,60.9,72.0,49.7,0.96,15.97
lincoln,2009,7,20.99,70.91,2.74,7.86,1.55,49.3,60.6,72.0,50.3,0.77,15.14
lincoln,2009,8,17.85,76.35,2.8,7.1,5.27,50.5,61.9,73.3,54.1,0.51,13.92
lincoln,2009,9,16.28,72.58,2.11,9.07,0.43,45.2,58.7,72.2,50.2,0.31,14.79
lincoln,2010,4,18.52,67.83,3.82,8.8,1.12,34.0,47.6,61.1,30.2,1.15,13.62
lincoln,2010,5,21.44,69.78,3.08,8.13,2.13,43.4,55.9,68.4,42.1,0.89,16.66
lincoln,2010,6,18.07,80.58,2.64,7.65,6.36,52.0,61.9,71.7,54.6,0.5,12.51
lincoln,2010,7,20.73,81.0,2.74,7.02,7.34,58.7,68.5,78.4,59.7,0.99,15.91
lincoln,2010,8,19.15,81.98,2.98,7.34,4.03,57.3,67.9,78.5,60.1,0.71,15.8
lincoln,2010,9,13.12,82.16,3.24,8.59,9.07,42.2,53.0,63.8,47.1,0.32,8.72
lincoln,2011,4,14.96,80.37,3.63,9.27,3.56,28.1,37.9,47.7,28.2,0.37,6.45
lincoln,2011,5,17.57,79.84,3.36,7.76,2.91,41.7,51.7,61.8,39.9,0.89,10.99
lincoln,2011,6,20.33,81.32,3.11,7.79,7.15,51.1,61.9,72.6,51.8,1.2,14.67
lincoln,2011,7,20.98,83.74,2.52,6.04,4.3,59.1,70.1,81.1,62.1,0.86,16.41
lincoln,2011,8,19.32,80.19,2.35,7.04,4.46,52.7,64.8,76.9,57.1,0.38,15.33
lincoln,2011,9,13.56,79.66,2.75,9.64,3.52,43.6,54.3,64.9,48.4,0.31,9.28
lincoln,2012,4,18.44,72.03,3.38,8.18,2.28,30.4,42.4,54.4,28.6,0.51,9.5
lincoln,2012,5,21.56,74.15,3.44,9.62,4.11,42.9,56.2,69.4,43.6,0.8,15.52
lincoln,2012,6,23.0,73.97,2.87,7.76,5.87,52.4,64.3,76.2,52.5,0.89,17.94
lincoln,2012,7,23.43,74.45,2.21,6.53,3.17,57.2,70.3,83.4,60.7,0.33,21.04
lincoln,2012,8,19.55,66.02,2.49,6.52,2.01,49.9,63.4,76.9,53.4,0.4,18.83
lincoln,2012,9,15.37,65.71,2.75,7.79,1.73,39.5,53.8,68.1,42.5,0.4,15.57
lincoln,2013,4,15.97,81.88,3.73,9.05,4.1,25.1,33.8,42.6,26.0,0.22,5.25
lincoln,2013,5,19.72,77.95,3.29,7.16,5.52,41.0,53.0,64.9,40.5,0.66,13.62
lincoln,2013,6,19.26,82.91,2.68,6.1,7.37,50.6,61.0,71.4,53.2,0.38,12.36
lincoln,2013,7,21.79,81.46,2.75,7.34,2.82,55.6,66.8,78.0,56.9,0.86,17.55
lincoln,2013,8,19.34,79.28,2.35,5.63,4.24,51.8,64.1,76.4,55.6,0.46,15.62
lincoln,2013,9,15.62,79.7,2.95,8.52,1.89,43.6,56.8,70.0,50.4,0.31,11.78
lincoln,2014,4,14.42,81.73,3.97,9.45,3.73,24.9,35.2,45.6,27.2,0.33,5.8
lincoln,2014,5,19.7,80.54,2.87,6.91,3.02,41.3,52.7,64.1,41.0,0.52,12.7
lincoln,2014,6,19.71,82.73,3.05,8.1,7.17,54.1,64.4,74.7,55.0,0.55,14.39
lincoln,2014,7,20.2,82.34,3.03,6.75,3.3,52.2,62.9,73.5,54.9,0.67,13.16
lincoln,2014,8,16.73,83.61,2.21,6.58,6.69,52.4,63.1,73.9,57.1,0.25,11.86
lincoln,2014,9,13.94,83.96,2.94,8.01,5.3,43.2,54.7,66.2,48.5,0.19,10.33
lincoln,2015,4,18.97,73.6,3.65,10.02,2.27,29.8,42.0,54.3,26.6,0.63,10.81
lincoln,2015,5,19.19,79.11,3.27,7.19,4.95,42.0,54.2,66.3,43.6,0.43,12.58
lincoln,2015,6,21.36,80.66,2.56,6.96,4.37,49.6,60.8,72.0,52.1,0.42,13.42
lincoln,2015,7,23.25,80.39,2.66,7.55,3.11,54.5,66.1,77.6,56.7,0.74,16.82
lincoln,2015,8,16.49,82.06,2.83,6.91,3.83,52.9,62.7,72.5,56.3,0.48,12.04
lincoln,2015,9,14.66,81.06,2.7,6.49,2.84,50.6,61.6,72.6,55.2,0.39,11.67
lincoln,2016,4,15.67,78.5,3.71,7.9,3.06,29.5,39.7,49.9,28.0,0.72,8.31
lincoln,2016,5,20.55,76.55,2.94,7.18,2.56,40.6,53.5,66.4,40.3,0.49,14.69
lincoln,2016,6,23.2,80.58,3.01,6.62,5.69,51.8,63.2,74.5,53.3,0.54,15.35
lincoln,2016,7,22.01,82.77,2.68,6.7,4.55,55.7,66.8,78.0,59.4,0.33,15.47
lincoln,2016,8,18.12,84.08,2.43,7.47,4.97,56.6,66.9,77.1,60.3,0.33,13.85
lincoln,2016,9,13.2,84.3,3.1,7.79,3.94,48.2,58.9,69.6,54.0,0.17,10.35
lincoln,2017,4,14.8,82.5,3.41,8.77,5.54,31.7,43.2,54.7,33.2,0.39,8.49
lincoln,2017,5,18.04,81.01,3.0,7.53,5.24,40.1,50.8,61.5,39.8,0.49,10.68
lincoln,2017,6,21.28,82.24,2.82,8.15,6.76,52.2,63.1,73.9,53.0,0.55,15.68
lincoln,2017,7,22.69,82.42,2.31,5.08,2.69,55.5,66.7,77.9,58.3,0.48,16.26
lincoln,2017,8,17.04,82.57,2.56,6.4,4.42,50.6,61.3,72.1,54.7,0.24,12.25
lincoln,2017,9,14.71,83.94,2.82,6.34,2.1,46.2,58.6,71.0,52.9,0.19,12.22
lincoln,2018,4,19.22,79.34,3.3,9.38,2.73,17.5,29.4,41.4,17.8,0.35,6.52
lincoln,2018,5,21.98,77.2,2.55,7.18,1.96,47.0,60.7,74.4,45.3,1.07,19.76
lincoln,2018,6,21.85,80.59,2.86,6.66,5.02,53.1,64.4,75.7,54.9,0.75,15.61
lincoln,2018,7,22.5,79.16,2.49,7.75,2.66,54.3,66.8,79.3,58.2,0.38,17.73
lincoln,2018,8,16.03,81.2,2.29,5.62,4.08,55.0,66.1,77.1,59.5,0.29,14.78
lincoln,2018,9,13.92,82.68,2.74,9.12,5.95,48.5,58.9,69.3,52.9,0.28,10.8
lincoln,2019,4,14.11,81.74,3.42,9.11,4.02,28.3,38.5,48.7,27.8,0.45,7.22
lincoln,2019,5,17.87,80.92,2.88,7.43,6.15,38.9,49.3,59.6,38.1,0.52,11.11
lincoln,2019,6,22.34,80.33,2.55,5.83,3.72,49.5,61.8,74.0,50.5,0.81,16.91
lincoln,2019,7,23.45,81.25,2.49,6.73,6.25,57.2,68.5,79.8,59.9,0.49,16.92
lincoln,2019,8,18.25,80.85,2.37,6.94,4.97,50.8,62.3,73.8,54.7,0.31,13.62
lincoln,2019,9,11.39,86.35,3.24,8.72,6.23,49.7,58.6,67.5,53.7,0.35,8.84
lincoln,2020,4,16.5,80.57,3.51,7.85,3.46,25.9,37.1,48.2,25.3,0.39,7.15
lincoln,2020,5,20.42,79.3,3.07,7.25,3.02,41.0,51.8,62.5,38.4,0.79,11.85
lincoln,2020,6,23.32,80.68,3.04,6.02,5.46,51.5,63.4,75.3,52.2,0.88,16.74
lincoln,2020,7,22.29,82.96,2.33,5.95,5.17,57.8,69.1,80.3,61.1,0.49,17.13
lincoln,2020,8,18.85,83.42,2.6,6.48,2.6,53.8,65.3,76.8,57.6,0.3,15.18
lincoln,2020,9,12.81,82.26,2.87,7.66,2.95,43.5,54.1,64.6,47.4,0.45,9.77
lincoln,2021,4,16.44,79.49,3.03,6.75,3.17,31.0,41.8,52.7,30.8,0.48,8.44
lincoln,2021,5,17.87,77.49,2.88,6.17,3.01,41.1,52.3,63.5,39.2,0.83,12.0
lincoln,2021,6,23.1,80.64,2.46,7.2,7.36,54.7,66.4,78.1,55.8,0.77,18.14
lincoln,2021,7,22.49,78.89,2.17,6.64,5.44,53.4,66.0,78.6,57.6,0.24,17.18
lincoln,2021,8,18.16,81.98,2.47,6.0,4.41,54.4,65.9,77.4,59.1,0.25,14.32
lincoln,2021,9,15.39,78.11,2.71,6.91,1.44,45.4,57.8,70.2,49.4,0.42,12.97
lincoln,2022,4,13.96,80.02,4.38,9.73,4.04,27.5,36.1,44.7,27.3,0.53,5.33
lincoln,2022,5,18.9,78.36,3.11,10.04,4.09,44.5,55.5,66.5,43.4,0.87,13.64
lincoln,2022,6,22.69,77.28,2.98,7.93,2.05,50.3,62.8,75.4,51.3,1.0,17.5
lincoln,2022,7,22.24,77.69,2.63,7.05,2.57,55.3,66.8,78.3,57.8,0.56,16.69
lincoln,2022,8,18.34,80.54,2.46,6.25,5.36,54.6,65.1,75.7,58.1,0.39,14.15
lincoln,2022,9,14.87,78.05,2.68,6.46,0.93,45.3,57.5,69.7,51.0,0.23,12.25
lincoln,2023,4,15.21,85.3,4.08,10.34,5.41,29.2,39.7,50.2,29.8,0.58,8.55
lincoln,2023,5,20.91,75.65,2.75,8.1,1.32,41.6,54.8,68.0,40.0,0.95,16.91
lincoln,2023,6,21.61,77.74,2.25,6.53,1.89,51.2,64.5,77.8,52.3,0.77,20.04
lincoln,2023,7,20.59,77.37,2.11,5.41,2.68,52.9,65.6,78.4,56.4,0.45,17.91
lincoln,2023,8,18.57,75.95,2.29,7.31,1.75,52.7,65.0,77.3,56.6,0.45,16.54
lincoln,2023,9,11.25,77.41,2.75,5.83,3.88,50.3,60.5,70.7,53.5,0.64,12.58
lincoln,2024,4,15.29,74.46,4.14,10.82,3.48,32.2,42.7,53.1,30.4,0.63,8.82
lincoln,2024,5,19.45,75.96,3.14,8.89,5.94,43.4,55.4,67.4,44.0,0.6,13.89
lincoln,2024,6,19.03,80.99,3.11,7.15,7.71,53.2,63.2,73.2,54.6,0.65,13.67
lincoln,2024,7,20.88,81.48,2.24,5.98,4.15,54.6,66.2,77.8,57.8,0.35,16.41
lincoln,2024,8,17.44,80.2,2.35,6.28,4.37,54.4,65.3,76.2,57.8,0.51,15.01
lincoln,2024,9,16.93,74.46,2.46,5.74,0.58,46.9,61.2,75.5,50.8,0.6,18.01
manitowoc,1984,4,17.03,82.63,5.88,18.5,3.42,35.4,42.6,49.7,30.7,1.33,6.44
manitowoc,1984,5,17.32,78.07,4.25,10.39,3.11,40.3,49.6,59.0,38.5,0.88,9.41
manitowoc,1984,6,19.39,83.64,4.43,10.08,4.25,50.7,62.0,73.3,53.5,0.02,12.26
manitowoc,1984,7,19.54,75.61,3.9,12.3,2.71,56.3,65.8,75.3,57.2,0.81,13.42
manitowoc,1984,8,17.21,74.61,3.86,8.87,3.65,59.4,68.7,77.9,60.4,1.15,13.01
manitowoc,1984,9,12.7,74.84,4.81,11.96,4.77,47.1,54.7,62.4,50.4,0.21,5.15
manitowoc,1985,4,16.64,85.24,5.25,13.23,2.75,35.0,42.2,49.5,35.7,0.38,4.78
manitowoc,1985,5,20.01,77.91,4.53,14.8,1.4,43.4,53.4,63.5,43.8,0.63,10.03
manitowoc,1985,6,20.85,71.81,4.04,11.98,1.48,48.0,58.4,68.9,47.4,1.03,13.04
manitowoc,1985,7,19.9,72.57,4.01,9.43,3.62,57.7,66.8,76.0,57.2,1.92,14.39
manitowoc,1985,8,17.12,74.52,4.23,11.81,3.91,56.7,64.8,73.0,58.0,0.61,11.77
manitowoc,1985,9,12.01,79.18,4.8,11.78,3.45,50.9,58.5,66.1,54.9,0.0,5.14
manitowoc,1986,4,17.11,83.75,5.19,11.26,2.2,37.6,45.5,53.3,34.5,1.28,7.42
manitowoc,1986,5,19.32,82.22,3.84,12.0,1.66,46.0,54.6,63.2,44.5,1.22,9.01
manitowoc,1986,6,19.76,80.26,3.99,9.71,4.88,52.2,59.7,67.2,50.2,2.28,8.23
manitowoc,1986,7,19.46,80.96,3.8,10.46,5.24,59.9,67.3,74.8,61.3,0.71,9.6
manitowoc,1986,8,17.76,74.76,4.28,9.96,2.51,58.4,66.1,73.8,55.5,2.2,13.07
manitowoc,1986,9,10.97,82.59,4.46,9.77,10.88,54.2,60.6,67.1,54.6,0.9,7.47
manitowoc,1987,4,17.11,80.59,4.98,12.36,2.4,37.6,44.8,52.1,33.8,1.35,6.66
manitowoc,1987,5,19.29,78.99,4.03,8.08,2.48,46.7,56.6,66.6,43.6,1.76,12.81
manitowoc,1987,6,21.27,72.92,3.78,8.02,1.82,57.2,67.0,76.9,55.4,1.93,16.77
manitowoc,1987,7,20.36,77.37,3.57,7.73,2.37,61.4,68.6,75.9,62.5,0.94,9.97
manitowoc,1987,8,15.97,76.76,4.52,11.43,4.08,60.6,67.6,74.6,60.5,1.43,10.56
manitowoc,1987,9,12.7,77.47,4.04,9.92,4.53,53.8,60.9,68.1,53.6,1.37,8.98
manitowoc,1988,4,17.12,76.59,4.9,13.86,2.62,34.6,42.9,51.3,30.2,1.21,6.99
manitowoc,1988,5,21.98,71.42,3.88,9.69,0.42,45.6,55.2,64.7,40.7,2.24,12.38
manitowoc,1988,6,21.12,62.41,4.52,11.79,0.86,54.1,65.4,76.7,48.7,3.38,21.67
manitowoc,1988,7,20.18,66.12,3.58,9.26,1.95,62.2,69.9,77.6,57.9,2.95,15.23
manitowoc,1988,8,17.42,68.14,4.84,11.06,2.66,60.6,69.1,77.5,61.3,0.79,14.59
manitowoc,1988,9,12.67,74.36,5.25,11.7,3.77,52.6,60.3,68.0,51.6,1.53,9.99
manitowoc,1989,4,16.13,77.57,4.3,9.49,0.8,33.1,39.6,46.2,28.6,1.06,5.39
manitowoc,1989,5,19.4,76.29,3.69,9.81,4.51,42.9,50.4,58.0,39.6,1.31,7.9
manitowoc,1989,6,20.49,79.61,3.38,8.07,0.96,52.9,59.8,66.7,51.8,1.49,7.59
manitowoc,1989,7,21.52,75.35,3.58,9.53,2.63,61.2,68.0,74.8,58.8,2.17,12.9
manitowoc,1989,8,19.08,74.42,3.92,8.84,1.6,59.6,67.7,75.8,58.6,1.28,13.11
manitowoc,1989,9,15.19,72.22,4.47,13.85,1.01,51.2,59.1,67.0,49.5,1.34,9.6
manitowoc,1990,4,17.4,77.9,4.96,13.67,1.77,34.9,41.7,48.5,33.3,0.85,5.1
manitowoc,1990,5,19.02,77.66,4.55,13.62,3.89,41.5,49.5,57.5,39.2,1.32,7.77
manitowoc,1990,6,19.0,82.39,4.83,13.35,5.94,51.1,59.6,68.1,51.8,0.49,9.47
manitowoc,1990,7,19.73,77.85,4.1,10.8,2.1,58.8,66.7,74.6,58.3,1.67,12.28
manitowoc,1990,8,16.91,80.56,3.99,8.14,3.28,60.5,66.4,72.4,59.9,1.45,9.01
manitowoc,1990,9,13.32,77.58,4.91,12.05,5.44,55.5,62.5,69.4,54.3,1.6,10.02
manitowoc,1991,4,16.28,81.84,5.19,11.08,2.99,37.4,44.4,51.5,35.8,0.73,5.92
manitowoc,1991,5,16.47,85.82,4.02,12.03,2.74,46.5,53.2,59.8,48.3,0.07,5.82
manitowoc,1991,6,22.41,74.17,3.77,9.9,1.79,57.0,64.7,72.4,55.7,1.8,10.42
manitowoc,1991,7,20.37,74.07,3.97,7.93,5.96,60.4,67.4,74.4,59.6,1.82,11.41
manitowoc,1991,8,18.81,74.41,4.35,10.21,2.25,61.9,69.3,76.7,59.9,2.46,13.26
manitowoc,1991,9,13.26,71.69,5.21,11.68,1.91,52.5,58.9,65.4,49.9,2.17,9.18
manitowoc,1992,4,13.33,83.23,4.8,10.17,3.39,34.0,39.0,44.1,32.0,0.86,3.8
manitowoc,1992,5,21.02,74.28,4.19,10.43,1.31,43.5,51.2,58.9,39.0,1.87,9.17
manitowoc,1992,6,18.56,71.58,3.53,10.86,1.55,51.9,58.7,65.5,47.8,2.4,9.31
manitowoc,1992,7,18.52,76.84,3.87,10.51,3.93,56.3,63.3,70.2,54.4,2.0,10.52
manitowoc,1992,8,17.65,72.65,4.47,11.55,2.75,55.0,62.6,70.2,54.6,1.59,10.12
manitowoc,1992,9,11.43,77.58,5.35,11.64,4.71,48.7,55.0,61.2,50.8,0.95,5.09
manitowoc,1993,4,14.31,82.43,5.38,14.43,5.45,32.5,39.1,45.7,29.8,0.91,5.03
manitowoc,1993,5,17.14,82.88,4.22,10.61,2.89,43.5,50.8,58.2,41.6,1.02,7.46
manitowoc,1993,6,19.13,84.28,3.98,9.58,5.43,51.9,58.9,65.9,49.6,1.56,9.68
manitowoc,1993,7,18.94,83.07,4.2,10.62,4.05,60.4,67.4,74.3,59.2,1.61,12.15
