County,Year,Month,solar_radiation,humidity,wind_speed,wind_speed_max
manitowoc,2010,5,21.4,78.94,4.1,10.68
manitowoc,2010,6,19.52,82.73,3.96,10.15
manitowoc,2010,7,20.92,80.93,3.8,10.0
manitowoc,2010,8,19.18,79.78,4.27,9.2
manitowoc,2010,9,12.8,77.75,5.38,13.05
manitowoc,2011,4,14.33,83.76,5.12,11.96
manitowoc,2011,5,18.34,85.86,5.14,11.82
manitowoc,2011,6,19.58,83.53,4.01,9.38
manitowoc,2011,7,21.32,80.02,3.47,8.32
manitowoc,2011,8,19.36,74.27,4.17,11.77
manitowoc,2011,9,14.07,75.03,5.09,16.65
manitowoc,2012,4,18.25,78.11,4.83,12.49
manitowoc,2012,5,21.51,79.23,4.32,11.57
manitowoc,2012,6,23.75,70.88,4.18,8.64
manitowoc,2012,7,22.59,72.82,3.55,9.55
manitowoc,2012,8,19.21,71.31,4.05,10.93
manitowoc,2012,9,15.58,69.84,4.82,11.65
manitowoc,2013,4,13.87,81.61,5.87,13.26
manitowoc,2013,5,19.75,84.21,4.26,11.0
manitowoc,2013,6,20.43,83.66,3.71,10.16
manitowoc,2013,7,21.25,78.88,3.87,11.68
manitowoc,2013,8,19.57,75.63,3.78,10.26
manitowoc,2013,9,15.36,76.26,4.84,10.23
manitowoc,2014,4,13.25,81.47,4.94,12.08
manitowoc,2014,5,19.56,82.66,3.8,9.8
manitowoc,2014,6,20.24,84.6,4.08,11.27
manitowoc,2014,7,21.05,78.35,3.87,10.4
manitowoc,2014,8,16.84,81.26,3.38,9.91
manitowoc,2014,9,13.55,80.65,4.56,12.71
manitowoc,2015,4,17.84,78.15,4.82,10.13
manitowoc,2015,5,18.39,81.17,4.58,9.71
manitowoc,2015,6,21.35,81.76,3.58,9.4
manitowoc,2015,7,22.9,75.63,3.76,11.01
manitowoc,2015,8,16.53,78.18,4.34,10.19
manitowoc,2015,9,14.92,80.16,4.26,12.02
manitowoc,2016,4,15.75,81.5,4.95,11.42
manitowoc,2016,5,21.66,76.79,4.03,9.56
manitowoc,2016,6,23.04,76.71,4.08,9.75
manitowoc,2016,7,21.63,76.76,3.97,10.86
manitowoc,2016,8,19.13,77.53,3.75,10.39
manitowoc,2016,9,13.96,79.23,5.08,10.84
manitowoc,2017,4,15.28,84.21,5.14,11.44
manitowoc,2017,5,19.75,81.29,4.32,10.32
manitowoc,2017,6,21.83,80.29,4.3,9.42
manitowoc,2017,7,23.03,79.64,3.5,8.01
manitowoc,2017,8,17.29,76.26,4.4,10.86
manitowoc,2017,9,15.67,77.4,4.5,9.37
manitowoc,2018,4,16.09,74.37,5.28,14.37
manitowoc,2018,5,21.23,82.16,3.65,11.08
manitowoc,2018,6,21.45,82.85,4.03,7.76
manitowoc,2018,7,22.79,75.55,3.78,11.58
manitowoc,2018,8,17.11,77.43,3.89,10.51
manitowoc,2018,9,14.35,79.64,4.71,12.39
manitowoc,2019,4,14.11,82.36,5.0,13.31
manitowoc,2019,5,18.39,84.39,4.24,12.57
manitowoc,2019,6,21.03,82.19,3.51,8.8
manitowoc,2019,7,22.54,80.06,3.62,8.45
manitowoc,2019,8,19.17,74.96,3.97,10.54
manitowoc,2019,9,12.43,84.35,5.07,13.0
manitowoc,2020,4,16.09,80.69,4.89,14.73
manitowoc,2020,5,21.05,81.14,4.31,11.98
manitowoc,2020,6,23.86,79.12,3.8,13.97
manitowoc,2020,7,23.61,76.49,3.74,9.83
manitowoc,2020,8,19.37,75.48,4.09,10.29
manitowoc,2020,9,13.41,77.65,5.32,11.27
manitowoc,2021,4,16.99,79.03,4.26,9.59
manitowoc,2021,5,20.11,76.75,4.09,12.22
manitowoc,2021,6,22.69,76.55,3.61,11.74
manitowoc,2021,7,21.45,75.33,3.9,9.81
manitowoc,2021,8,18.4,77.6,3.7,8.48
manitowoc,2021,9,15.17,74.09,5.01,11.02
manitowoc,2022,4,14.57,80.48,5.46,13.13
manitowoc,2022,5,19.23,83.16,4.32,11.2
manitowoc,2022,6,22.63,77.41,4.0,9.58
manitowoc,2022,7,23.16,74.36,3.91,9.65
manitowoc,2022,8,18.2,76.95,3.96,8.75
manitowoc,2022,9,14.36,76.8,4.9,12.99
manitowoc,2023,4,15.52,79.95,5.15,14.4
manitowoc,2023,5,20.91,73.9,3.97,11.87
manitowoc,2023,6,21.44,72.6,3.3,9.19
manitowoc,2023,7,21.99,72.9,3.26,8.46
manitowoc,2023,8,18.86,73.7,4.44,10.47
manitowoc,2023,9,13.14,76.12,4.34,10.97
manitowoc,2024,4,16.62,77.79,5.52,13.93
manitowoc,2024,5,21.19,77.63,4.09,12.13
manitowoc,2024,6,19.95,79.69,4.69,9.75
manitowoc,2024,7,21.85,76.96,3.23,9.11
manitowoc,2024,8,18.01,74.32,4.13,10.68
manitowoc,2024,9,16.71,72.24,4.26,9.06
marathon,1984,4,17.87,75.53,4.24,10.25
marathon,1984,5,18.67,76.37,2.88,8.4
marathon,1984,6,20.25,82.11,3.02,9.0
marathon,1984,7,21.24,79.63,2.43,6.94
marathon,1984,8,16.73,79.74,2.03,5.6
marathon,1984,9,13.85,76.52,2.73,6.74
marathon,1985,4,16.67,81.68,3.49,8.38
marathon,1985,5,21.05,76.38,3.07,8.96
marathon,1985,6,22.84,76.72,2.68,8.64
marathon,1985,7,21.36,76.37,2.29,5.79
marathon,1985,8,17.08,77.58,2.56,6.46
marathon,1985,9,11.8,83.3,2.79,7.15
marathon,1986,4,16.69,79.95,4.06,10.13
marathon,1986,5,20.24,77.93,2.81,8.46
marathon,1986,6,21.22,79.14,2.89,6.33
marathon,1986,7,19.99,82.75,2.37,6.2
marathon,1986,8,18.75,80.33,2.43,5.33
marathon,1986,9,11.23,84.4,2.63,6.19
marathon,1987,4,17.44,74.44,3.1,8.94
marathon,1987,5,20.09,76.33,2.94,6.92
marathon,1987,6,23.04,74.58,2.32,6.67
marathon,1987,7,20.62,80.8,2.28,5.89
marathon,1987,8,16.92,77.41,2.55,5.98
marathon,1987,9,13.93,76.96,2.33,5.8
marathon,1988,4,17.69,68.6,3.33,8.83
marathon,1988,5,22.75,67.8,2.74,7.8
marathon,1988,6,24.83,57.34,2.63,6.75
marathon,1988,7,22.17,55.32,2.33,6.5
marathon,1988,8,18.18,63.33,2.78,7.1
marathon,1988,9,13.09,70.05,3.04,7.32
marathon,1989,4,16.21,70.14,3.32,8.09
marathon,1989,5,19.48,73.09,2.66,8.07
marathon,1989,6,20.81,75.74,2.41,5.25
marathon,1989,7,22.1,69.61,2.01,5.64
marathon,1989,8,19.0,69.42,2.38,6.66
marathon,1989,9,15.17,65.46,2.62,8.7
marathon,1990,4,18.29,72.07,3.6,8.5
marathon,1990,5,18.77,71.45,2.81,9.55
marathon,1990,6,20.27,82.69,3.14,7.4
marathon,1990,7,21.33,77.03,2.38,6.71
marathon,1990,8,18.93,80.53,2.3,5.99
marathon,1990,9,13.73,79.64,2.58,6.73
marathon,1991,4,16.19,76.93,3.55,9.39
marathon,1991,5,16.13,82.61,2.91,7.55
marathon,1991,6,23.54,78.29,2.47,6.57
marathon,1991,7,20.83,79.24,2.22,5.82
marathon,1991,8,19.31,76.63,2.34,6.0
marathon,1991,9,12.81,76.47,2.98,7.92
marathon,1992,4,13.63,82.43,3.39,8.11
marathon,1992,5,22.18,74.48,2.74,8.71
marathon,1992,6,20.36,75.98,2.25,7.29
marathon,1992,7,18.86,79.23,2.34,6.89
marathon,1992,8,18.94,75.53,2.19,8.09
marathon,1992,9,12.19,77.79,2.89,7.4
marathon,1993,4,14.85,76.99,3.53,9.48
marathon,1993,5,16.83,79.76,2.98,7.35
marathon,1993,6,19.7,82.79,2.95,6.85
marathon,1993,7,18.48,84.52,2.7,7.66
marathon,1993,8,17.65,84.37,2.19,6.01
marathon,1993,9,12.53,82.29,2.72,7.06
marathon,1994,4,16.8,75.0,3.82,9.48
marathon,1994,5,23.18,74.73,2.73,8.07
marathon,1994,6,22.51,78.93,2.38,6.77
marathon,1994,7,19.55,82.3,2.45,6.02
marathon,1994,8,17.93,80.9,2.28,6.69
marathon,1994,9,13.89,82.34,2.45,6.05
marathon,1995,4,15.94,74.61,3.49,9.37
marathon,1995,5,18.86,74.54,3.11,7.94
marathon,1995,6,22.95,77.87,1.93,5.38
marathon,1995,7,20.68,78.3,2.68,6.5
marathon,1995,8,15.0,83.94,2.4,6.74
marathon,1995,9,15.48,77.05,2.43,6.41
marathon,1996,4,18.05,77.95,3.55,7.73
marathon,1996,5,18.11,76.6,2.74,6.54
marathon,1996,6,18.52,82.79,2.6,5.8
marathon,1996,7,21.46,80.93,2.48,6.05
marathon,1996,8,20.39,79.21,2.25,6.05
marathon,1996,9,13.89,78.86,2.48,6.61
marathon,1997,4,18.08,75.74,3.15,9.6
marathon,1997,5,19.96,75.75,3.23,8.78
marathon,1997,6,23.98,78.85,2.17,7.6
marathon,1997,7,21.38,82.24,2.35,6.41
marathon,1997,8,17.24,82.38,2.19,5.35
marathon,1997,9,15.06,81.63,2.79,8.71
marathon,1998,4,19.61,70.14,3.18,8.71
marathon,1998,5,22.79,74.93,2.95,8.55
marathon,1998,6,20.51,79.64,2.76,6.98
marathon,1998,7,23.86,74.42,2.26,7.03
marathon,1998,8,18.29,77.06,2.38,5.07
marathon,1998,9,16.13,71.11,2.53,5.79
marathon,1999,4,16.49,72.55,3.22,10.15
marathon,1999,5,19.48,75.76,3.45,7.39
marathon,1999,6,20.89,79.16,2.59,6.4
marathon,1999,7,22.44,81.54,2.75,5.97
marathon,1999,8,18.33,79.9,2.39,6.7
marathon,1999,9,15.36,73.24,2.71,7.67
marathon,2000,4,16.44,69.47,3.38,9.24
marathon,2000,5,18.88,72.21,3.12,8.69
marathon,2000,6,19.38,79.17,3.13,8.45
marathon,2000,7,21.08,78.58,2.39,5.99
marathon,2000,8,19.14,76.0,2.35,5.7
marathon,2000,9,14.53,72.22,2.96,6.93
marathon,2001,4,16.61,76.79,3.95,12.24
marathon,2001,5,18.51,76.77,2.78,7.64
marathon,2001,6,20.7,80.43,2.66,6.67
marathon,2001,7,23.52,75.07,2.26,5.52
marathon,2001,8,18.9,75.62,2.27,5.37
marathon,2001,9,14.46,77.64,2.44,6.49
marathon,2002,4,15.08,78.5,3.53,8.06
marathon,2002,5,20.53,75.78,3.16,9.51
marathon,2002,6,20.7,82.37,2.74,6.23
marathon,2002,7,23.39,80.51,2.37,5.22
marathon,2002,8,19.79,78.84,2.29,8.17
marathon,2002,9,14.48,81.38,2.46,6.12
marathon,2003,4,17.24,76.83,3.84,9.05
marathon,2003,5,20.26,74.89,2.99,9.43
marathon,2003,6,21.86,78.74,2.23,6.29
marathon,2003,7,21.53,77.99,2.36,5.55
marathon,2003,8,20.15,75.28,2.06,5.83
marathon,2003,9,14.86,72.03,2.95,6.84
marathon,2004,4,16.87,74.17,3.32,9.5
marathon,2004,5,17.49,78.02,3.28,7.64
marathon,2004,6,21.61,80.29,2.88,6.87
marathon,2004,7,20.49,80.5,2.25,5.85
marathon,2004,8,17.79,78.3,2.47,7.09
marathon,2004,9,16.93,75.65,2.76,7.6
marathon,2005,4,18.11,69.6,3.37,8.69
marathon,2005,5,18.12,75.02,3.17,6.86
marathon,2005,6,23.21,76.95,2.88,8.25
marathon,2005,7,23.09,65.37,2.37,6.51
marathon,2005,8,20.13,67.23,2.4,6.16
marathon,2005,9,15.27,70.14,2.7,8.19
marathon,2006,4,18.02,69.72,3.7,8.72
marathon,2006,5,18.94,76.59,3.21,10.22
marathon,2006,6,23.21,68.96,2.4,5.76
marathon,2006,7,22.91,60.87,2.54,6.1
marathon,2006,8,18.26,70.72,2.2,5.83
marathon,2006,9,13.94,72.55,2.74,6.93
marathon,2007,4,17.28,69.8,3.65,9.05
marathon,2007,5,20.88,71.62,3.55,8.59
marathon,2007,6,24.27,69.66,2.71,8.27
marathon,2007,7,23.26,66.42,2.34,7.77
marathon,2007,8,17.05,69.66,2.61,6.47
marathon,2007,9,15.36,75.86,3.14,7.82
marathon,2008,4,15.67,79.37,3.76,11.66
marathon,2008,5,21.55,73.71,3.12,7.37
marathon,2008,6,21.0,80.43,3.03,8.93
marathon,2008,7,22.76,79.29,2.54,7.33
marathon,2008,8,21.09,73.29,2.21,5.88
marathon,2008,9,13.9,76.97,2.71,6.12
marathon,2009,4,17.74,72.27,3.57,8.63
marathon,2009,5,21.19,70.89,3.29,8.16
marathon,2009,6,20.91,78.05,2.54,7.17
marathon,2009,7,21.12,71.44,2.54,7.5
marathon,2009,8,18.66,77.82,2.62,6.45
marathon,2009,9,16.06,73.96,1.92,9.22
marathon,2010,4,18.43,70.07,3.67,8.39
marathon,2010,5,21.16,71.59,2.96,8.38
marathon,2010,6,18.81,81.82,2.54,7.09
marathon,2010,7,20.92,82.14,2.49,6.55
marathon,2010,8,19.16,83.14,2.7,6.26
marathon,2010,9,13.55,82.72,3.08,8.68
marathon,2011,4,14.37,81.0,3.57,9.39
marathon,2011,5,17.4,80.26,3.26,7.61
marathon,2011,6,20.37,81.6,3.0,7.6
marathon,2011,7,21.15,84.37,2.3,5.6
marathon,2011,8,20.06,80.95,2.09,6.88
marathon,2011,9,14.06,80.33,2.5,9.36
marathon,2012,4,18.88,72.74,3.33,8.66
marathon,2012,5,22.0,75.07,3.24,8.65
marathon,2012,6,24.2,73.41,2.64,6.9
marathon,2012,7,23.1,73.17,2.07,5.89
marathon,2012,8,20.07,65.87,2.28,6.56
marathon,2012,9,16.7,66.09,2.57,7.77
marathon,2013,4,15.42,80.69,3.72,9.0
marathon,2013,5,19.01,78.38,3.11,7.15
marathon,2013,6,19.67,83.75,2.58,5.99
marathon,2013,7,22.15,82.0,2.5,5.85
marathon,2013,8,20.0,79.96,2.13,5.13
marathon,2013,9,16.77,79.85,2.69,7.84
marathon,2014,4,14.21,80.82,4.01,10.01
marathon,2014,5,20.28,80.45,2.81,7.19
marathon,2014,6,21.07,82.71,2.92,7.36
marathon,2014,7,20.62,81.84,2.8,6.52
marathon,2014,8,17.73,83.93,2.09,6.18
marathon,2014,9,14.57,83.58,2.68,7.44
marathon,2015,4,19.02,72.87,3.64,9.21
marathon,2015,5,19.04,78.94,3.17,7.13
marathon,2015,6,21.62,80.82,2.46,6.83
marathon,2015,7,23.65,80.24,2.44,7.21
marathon,2015,8,16.76,82.31,2.55,6.87
marathon,2015,9,15.8,81.9,2.44,6.05
marathon,2016,4,15.55,78.53,3.61,8.09
marathon,2016,5,21.57,76.42,2.83,6.69
marathon,2016,6,23.83,80.69,2.86,6.44
marathon,2016,7,21.78,82.94,2.5,6.02
marathon,2016,8,19.26,84.19,2.23,6.66
marathon,2016,9,13.45,84.55,2.95,7.68
marathon,2017,4,14.96,82.99,3.33,8.35
marathon,2017,5,19.02,81.3,2.95,7.76
marathon,2017,6,22.17,82.27,2.72,7.72
marathon,2017,7,22.84,82.77,2.17,4.77
marathon,2017,8,18.01,83.17,2.42,6.53
marathon,2017,9,15.52,83.31,2.61,5.46
marathon,2018,4,18.1,78.44,3.2,10.2
marathon,2018,5,21.06,78.04,2.44,6.71
marathon,2018,6,21.2,81.57,2.8,6.51
marathon,2018,7,22.84,78.05,2.31,7.44
marathon,2018,8,16.41,79.99,2.13,5.54
marathon,2018,9,13.99,83.76,2.5,8.42
marathon,2019,4,14.04,82.41,3.4,9.99
marathon,2019,5,17.88,81.7,2.82,8.02
marathon,2019,6,20.65,81.38,2.43,6.37
marathon,2019,7,22.62,82.77,2.34,6.14
marathon,2019,8,18.93,81.33,2.2,6.82
marathon,2019,9,12.05,86.9,3.04,7.97
marathon,2020,4,17.28,81.45,3.46,8.09
marathon,2020,5,20.84,80.04,3.06,7.86
marathon,2020,6,23.42,81.59,2.78,6.21
marathon,2020,7,22.59,83.07,2.16,5.66
marathon,2020,8,19.39,83.15,2.36,5.7
marathon,2020,9,12.96,83.0,2.71,7.39
marathon,2021,4,16.68,78.82,2.93,6.72
marathon,2021,5,18.73,77.54,2.71,6.01
marathon,2021,6,23.2,80.71,2.33,6.44
marathon,2021,7,22.04,79.38,2.03,6.34
marathon,2021,8,18.11,82.96,2.25,5.49
marathon,2021,9,15.79,79.13,2.52,6.71
marathon,2022,4,14.15,78.68,4.32,9.7
marathon,2022,5,18.69,78.35,2.99,9.2
marathon,2022,6,22.58,78.06,2.81,7.85
marathon,2022,7,22.11,77.83,2.45,6.18
marathon,2022,8,17.93,80.99,2.23,5.8
marathon,2022,9,14.56,79.34,2.48,6.06
marathon,2023,4,15.73,82.87,3.94,10.3
marathon,2023,5,20.36,75.48,2.61,8.08
marathon,2023,6,22.46,77.61,2.12,6.29
marathon,2023,7,22.01,76.73,1.92,5.23
marathon,2023,8,19.88,75.62,2.2,6.7
marathon,2023,9,11.75,77.02,2.54,5.96
marathon,2024,4,15.7,75.08,4.08,11.17
marathon,2024,5,19.7,76.8,2.96,8.09
marathon,2024,6,19.64,81.9,2.89,6.92
marathon,2024,7,21.26,82.39,2.0,5.4
marathon,2024,8,18.3,81.68,2.21,5.63
marathon,2024,9,17.33,77.09,2.16,5.58
marinette,1984,4,17.48,75.87,2.19,5.64
marinette,1984,5,18.77,74.11,1.46,4.44
marinette,1984,6,20.49,79.09,1.44,4.78
marinette,1984,7,20.22,77.06,1.25,3.33
marinette,1984,8,17.04,77.74,1.06,3.08
marinette,1984,9,12.7,76.18,1.29,3.29
marinette,1985,4,16.7,82.17,1.81,5.05
marinette,1985,5,19.24,76.24,1.47,4.73
marinette,1985,6,21.94,74.54,1.4,4.32
marinette,1985,7,21.55,76.02,1.18,3.7
marinette,1985,8,16.14,77.49,1.27,3.21
marinette,1985,9,11.19,81.73,1.28,3.8
marinette,1986,4,17.12,79.08,2.15,5.17
marinette,1986,5,20.72,76.02,1.38,4.87
marinette,1986,6,21.38,76.53,1.39,3.35
marinette,1986,7,18.87,81.03,1.17,3.13
marinette,1986,8,17.35,77.66,1.21,2.76
marinette,1986,9,10.39,82.6,1.2,3.11
marinette,1987,4,17.95,73.9,1.8,5.06
marinette,1987,5,20.84,71.81,1.46,4.23
marinette,1987,6,22.12,72.41,1.23,3.41
marinette,1987,7,19.64,77.6,1.13,3.48
marinette,1987,8,16.18,73.95,1.28,3.0
marinette,1987,9,12.99,75.02,1.11,3.14
marinette,1988,4,18.13,67.93,1.78,5.28
marinette,1988,5,22.18,63.46,1.38,3.85
marinette,1988,6,22.46,57.52,1.43,3.75
marinette,1988,7,20.22,59.75,1.16,3.81
marinette,1988,8,16.81,67.83,1.33,3.5
marinette,1988,9,11.97,70.67,1.46,4.08
marinette,1989,4,16.21,67.64,1.68,4.14
marinette,1989,5,20.34,69.15,1.35,3.9
marinette,1989,6,20.47,74.88,1.28,2.94
marinette,1989,7,22.56,67.56,1.05,2.55
marinette,1989,8,18.33,68.51,1.21,3.49
marinette,1989,9,15.15,63.39,1.33,4.28
marinette,1990,4,17.23,66.61,1.96,5.28
marinette,1990,5,19.62,67.98,1.55,5.01
marinette,1990,6,19.26,79.23,1.53,4.08
marinette,1990,7,19.64,73.49,1.2,3.4
marinette,1990,8,17.66,77.64,1.21,3.16
marinette,1990,9,12.87,75.76,1.24,3.46
marinette,1991,4,15.72,76.27,1.9,5.14
marinette,1991,5,17.36,79.46,1.42,4.11
marinette,1991,6,23.35,75.0,1.25,3.08
marinette,1991,7,21.34,77.3,1.17,2.78
marinette,1991,8,19.5,72.87,1.17,3.05
marinette,1991,9,12.42,75.06,1.4,3.91
marinette,1992,4,14.6,80.47,1.77,4.12
marinette,1992,5,21.66,72.32,1.4,4.54
marinette,1992,6,19.87,72.45,1.2,3.23
marinette,1992,7,18.17,77.75,1.23,3.8
marinette,1992,8,18.37,74.04,1.23,4.0
marinette,1992,9,11.19,76.88,1.39,3.95
marinette,1993,4,14.86,75.82,2.02,5.46
marinette,1993,5,16.52,77.27,1.38,3.89
marinette,1993,6,19.66,81.04,1.31,3.8
marinette,1993,7,20.21,81.27,1.28,3.77
marinette,1993,8,16.39,81.7,1.07,3.24
marinette,1993,9,12.37,77.65,1.32,3.61
marinette,1994,4,17.13,70.43,2.13,6.33
marinette,1994,5,21.82,69.18,1.51,4.43
marinette,1994,6,21.47,74.78,1.24,3.37
marinette,1994,7,19.22,79.5,1.22,3.22
marinette,1994,8,17.53,75.87,1.26,3.38
marinette,1994,9,12.87,80.47,1.19,3.07
marinette,1995,4,15.6,72.39,1.91,4.81
marinette,1995,5,18.56,72.05,1.5,3.68
marinette,1995,6,23.23,73.42,1.1,3.19
marinette,1995,7,19.4,75.75,1.35,3.65
marinette,1995,8,16.12,81.58,1.16,3.2
marinette,1995,9,14.11,74.37,1.29,3.56
marinette,1996,4,16.64,77.84,2.08,4.19
marinette,1996,5,20.3,73.06,1.36,3.65
marinette,1996,6,17.86,82.48,1.34,3.29
marinette,1996,7,19.96,79.68,1.28,3.12
marinette,1996,8,20.08,78.27,1.17,3.26
marinette,1996,9,12.82,78.99,1.35,3.64
marinette,1997,4,18.59,72.3,1.82,6.0
marinette,1997,5,18.98,74.76,1.55,4.57
marinette,1997,6,23.39,78.31,1.13,4.73
marinette,1997,7,22.23,78.44,1.21,3.33
marinette,1997,8,16.74,78.95,1.17,2.79
marinette,1997,9,13.93,79.52,1.42,3.54
marinette,1998,4,18.78,68.96,1.7,5.27
marinette,1998,5,22.96,69.91,1.52,4.61
marinette,1998,6,21.59,76.27,1.34,3.86
marinette,1998,7,23.66,69.12,1.21,3.79
marinette,1998,8,18.7,73.49,1.22,2.7
marinette,1998,9,14.96,71.32,1.26,3.42
marinette,1999,4,17.03,69.61,1.76,5.07
marinette,1999,5,19.35,73.43,1.66,4.17
marinette,1999,6,22.08,77.29,1.27,3.55
marinette,1999,7,22.12,79.38,1.36,3.12
marinette,1999,8,19.15,75.84,1.24,3.56
marinette,1999,9,14.99,72.31,1.29,4.12
marinette,2000,4,16.34,68.13,1.91,5.4
marinette,2000,5,19.91,70.45,1.53,4.0
marinette,2000,6,19.2,75.11,1.55,4.29
marinette,2000,7,20.96,74.95,1.26,3.52
marinette,2000,8,18.82,74.47,1.17,3.12
marinette,2000,9,13.54,72.09,1.51,3.71
marinette,2001,4,16.22,74.06,2.0,5.89
marinette,2001,5,18.39,75.13,1.46,4.33
marinette,2001,6,20.69,77.92,1.35,3.13
marinette,2001,7,21.92,71.17,1.22,3.06
marinette,2001,8,18.49,72.12,1.26,3.42
marinette,2001,9,12.95,75.2,1.36,4.19
marinette,2002,4,15.9,76.41,1.87,4.43
marinette,2002,5,19.4,75.24,1.59,5.04
marinette,2002,6,18.86,82.0,1.28,3.22
marinette,2002,7,23.15,77.76,1.18,2.77
marinette,2002,8,19.85,77.3,1.19,3.95
marinette,2002,9,13.77,80.52,1.22,3.27
marinette,2003,4,16.32,78.36,2.04,4.99
marinette,2003,5,19.75,73.2,1.48,4.07
marinette,2003,6,23.28,77.16,1.14,3.3
marinette,2003,7,22.2,75.5,1.3,3.14
marinette,2003,8,19.99,75.88,1.12,3.39
marinette,2003,9,14.04,75.34,1.38,3.53
marinette,2004,4,16.63,74.13,1.77,6.34
marinette,2004,5,17.22,78.34,1.53,3.48
marinette,2004,6,22.67,79.09,1.4,3.52
marinette,2004,7,20.86,79.52,1.12,3.01
marinette,2004,8,18.32,76.2,1.3,3.94
marinette,2004,9,16.38,74.75,1.34,4.15
marinette,2005,4,18.86,67.84,1.76,4.67
marinette,2005,5,19.17,73.17,1.49,3.41
marinette,2005,6,23.23,74.28,1.41,3.95
marinette,2005,7,23.26,63.62,1.2,3.5
marinette,2005,8,19.74,68.43,1.23,3.27
marinette,2005,9,15.26,70.44,1.33,4.14
marinette,2006,4,18.1,69.03,1.86,5.56
marinette,2006,5,17.64,76.56,1.61,5.36
marinette,2006,6,23.11,69.22,1.18,3.01
marinette,2006,7,21.92,67.43,1.23,3.31
marinette,2006,8,18.82,71.45,1.16,3.02
marinette,2006,9,13.91,74.52,1.32,3.6
marinette,2007,4,17.12,69.54,2.04,5.71
marinette,2007,5,21.37,69.27,1.65,4.33
marinette,2007,6,24.63,67.77,1.34,3.97
marinette,2007,7,22.92,68.85,1.2,3.83
marinette,2007,8,18.55,66.22,1.22,3.21
marinette,2007,9,14.77,72.17,1.52,4.0
marinette,2008,4,16.24,78.51,2.1,5.68
marinette,2008,5,21.09,70.62,1.58,3.92
marinette,2008,6,20.39,77.97,1.47,4.43
marinette,2008,7,22.6,75.53,1.32,3.64
marinette,2008,8,21.48,70.28,1.12,3.04
marinette,2008,9,13.24,75.39,1.29,3.54
marinette,2009,4,17.29,69.1,1.94,5.02
marinette,2009,5,20.92,67.79,1.62,4.42
marinette,2009,6,21.81,74.86,1.23,3.38
marinette,2009,7,21.47,71.16,1.3,3.2
marinette,2009,8,17.88,75.1,1.32,3.45
marinette,2009,9,16.56,72.08,1.08,4.24
marinette,2010,4,17.67,67.53,1.97,4.9
marinette,2010,5,22.45,66.22,1.55,4.8
marinette,2010,6,19.0,79.09,1.27,3.63
marinette,2010,7,21.21,79.31,1.28,3.7
marinette,2010,8,19.76,77.05,1.35,3.38
marinette,2010,9,13.09,79.22,1.51,4.57
marinette,2011,4,14.8,79.65,1.9,5.23
marinette,2011,5,18.33,78.07,1.57,4.39
marinette,2011,6,20.64,79.54,1.47,4.15
marinette,2011,7,22.07,81.24,1.17,2.9
marinette,2011,8,19.65,75.99,1.18,3.55
marinette,2011,9,14.36,76.46,1.3,5.05
marinette,2012,4,18.69,68.69,1.79,4.89
marinette,2012,5,21.78,71.46,1.59,4.3
marinette,2012,6,23.76,70.41,1.4,3.51
marinette,2012,7,22.97,73.06,1.09,3.36
marinette,2012,8,19.58,67.91,1.19,3.69
marinette,2012,9,14.63,69.54,1.25,4.25
marinette,2013,4,14.59,77.96,2.02,5.27
marinette,2013,5,20.8,73.97,1.5,3.44
marinette,2013,6,20.8,77.92,1.22,2.99
marinette,2013,7,22.11,77.4,1.28,3.58
marinette,2013,8,19.7,76.09,1.17,3.09
marinette,2013,9,15.05,78.11,1.27,3.9
marinette,2014,4,13.36,78.11,2.11,5.12
marinette,2014,5,19.93,77.07,1.32,4.37
marinette,2014,6,20.17,79.87,1.34,4.11
marinette,2014,7,21.09,77.24,1.44,3.25
marinette,2014,8,17.12,80.06,1.02,3.17
marinette,2014,9,13.94,81.2,1.3,3.99
marinette,2015,4,18.36,72.17,1.86,4.69
marinette,2015,5,19.57,76.13,1.5,3.97
marinette,2015,6,20.76,78.62,1.17,2.87
marinette,2015,7,23.39,76.32,1.29,3.59
marinette,2015,8,16.6,79.78,1.32,3.57
marinette,2015,9,15.05,78.82,1.16,3.34
marinette,2016,4,16.58,77.88,1.8,4.73
marinette,2016,5,21.69,73.74,1.4,3.74
marinette,2016,6,22.8,77.37,1.4,3.55
marinette,2016,7,22.54,79.59,1.29,3.26
marinette,2016,8,18.51,79.92,1.15,3.04
marinette,2016,9,13.57,81.59,1.33,3.88
marinette,2017,4,15.02,80.96,1.79,5.01
marinette,2017,5,19.04,78.71,1.4,3.82
marinette,2017,6,20.99,82.43,1.32,4.18
marinette,2017,7,22.8,81.59,1.11,2.56
marinette,2017,8,17.32,82.31,1.21,3.84
marinette,2017,9,15.34,83.45,1.14,3.05
marinette,2018,4,17.45,78.36,1.88,4.76
marinette,2018,5,22.24,75.08,1.2,4.0
marinette,2018,6,23.28,77.97,1.29,3.57
marinette,2018,7,23.06,77.76,1.22,3.19
marinette,2018,8,17.25,79.98,1.09,2.99
marinette,2018,9,14.36,80.26,1.21,4.45
marinette,2019,4,14.59,80.39,1.82,5.02
marinette,2019,5,18.78,81.09,1.38,3.48
marinette,2019,6,23.1,79.3,1.16,3.11
marinette,2019,7,23.16,80.83,1.16,2.98
marinette,2019,8,19.44,80.08,1.12,3.35
marinette,2019,9,12.15,85.9,1.36,3.78
